data_num,MQ7,MQ2,MQ4,MQ5,MQ5,MQ3,Label
862,145,68,97,88,87,125,3
863,145,67,98,87,88,124,3
864,145,68,97,87,87,128,3
865,145,67,97,86,87,125,3
866,145,66,98,86,87,125,3
867,145,67,97,87,86,125,3
868,144,67,97,86,87,125,3
869,145,66,97,86,87,125,3
870,145,69,101,92,89,125,3
871,145,65,97,87,87,125,3
872,145,67,96,86,86,125,3
873,145,70,97,86,86,126,3
874,145,67,97,89,86,127,3
875,145,68,97,87,87,129,3
876,145,67,97,87,87,125,3
877,145,67,98,91,91,126,3
878,146,67,98,86,87,125,3
879,145,67,96,87,86,126,3
880,145,67,97,86,87,125,3
881,145,67,97,85,86,126,3
882,145,68,97,88,87,126,3
883,145,67,98,86,86,125,3
884,145,67,96,90,86,126,3
885,144,67,97,90,89,126,3
886,145,66,97,86,87,126,3
887,146,67,96,86,86,126,3
888,145,67,98,86,86,126,3
889,145,68,97,86,87,126,3
890,145,67,97,86,86,126,3
891,145,67,97,85,86,126,3
892,145,68,98,86,86,126,3
893,145,67,97,87,87,125,3
894,145,68,97,91,86,127,3
895,145,67,96,87,86,126,3
896,144,68,97,85,86,125,3
897,145,67,98,86,86,126,3
898,145,67,97,86,88,126,3
899,145,68,99,91,86,127,3
900,145,69,97,88,87,127,3
901,145,68,97,85,87,125,3
902,145,67,98,86,86,127,3
903,144,67,97,87,87,127,3
904,145,66,97,87,87,126,3
905,145,70,98,87,86,128,3
906,145,68,99,86,88,127,3
907,145,67,98,86,85,127,3
908,144,70,97,87,87,128,3
909,146,67,99,87,87,128,3
910,145,68,96,86,86,127,3
911,145,68,97,87,86,128,3
912,147,67,98,87,86,127,3
913,144,67,96,86,87,128,3
914,145,68,97,86,87,128,3
915,145,67,97,89,87,129,3
916,145,67,98,87,89,128,3
917,145,68,97,89,87,128,3
918,144,68,97,87,87,128,3
919,145,68,98,85,87,128,3
920,145,67,96,86,86,128,3
921,144,67,97,87,88,128,3
922,146,67,96,86,87,128,3
923,145,67,97,87,87,129,3
924,145,68,99,86,88,129,3
925,145,67,97,86,86,129,3
926,144,68,97,86,87,129,3
927,145,68,97,86,86,129,3
928,145,69,97,88,86,129,3
929,145,69,97,88,87,130,3
930,145,67,98,87,86,130,3
931,144,67,97,86,87,129,3
932,145,68,98,86,86,129,3
933,144,68,96,87,86,130,3
934,145,66,97,86,86,128,3
935,145,68,97,88,87,132,3
936,145,68,96,87,87,130,3
937,145,67,97,85,87,130,3
938,145,69,97,88,87,130,3
939,145,68,97,87,87,129,3
940,145,67,98,87,86,130,3
941,145,68,97,86,86,131,3
942,145,68,97,85,87,130,3
943,145,68,97,87,85,131,3
944,145,68,97,86,87,130,3
945,145,68,97,87,87,133,3
946,144,68,97,87,87,131,3
947,145,68,96,86,89,132,3
948,145,70,97,87,87,130,3
949,145,68,97,87,86,129,3
950,147,69,97,87,85,131,3
951,145,68,95,86,89,130,3
952,145,68,97,86,87,132,3
953,145,70,97,86,86,130,3
954,145,68,97,85,86,129,3
955,144,68,96,87,86,131,3
956,144,68,97,86,88,131,3
957,144,68,97,86,86,133,3
958,144,68,96,86,87,131,3
959,145,68,99,85,88,131,3
960,144,68,97,86,87,131,3
961,144,67,95,86,87,132,3
962,144,68,97,86,87,132,3
963,147,68,98,87,87,131,3
964,144,68,96,87,87,131,3
965,144,67,96,86,86,131,3
966,144,67,97,86,88,131,3
967,146,67,97,90,87,132,3
968,144,68,96,86,85,131,3
969,144,67,97,84,86,132,3
970,144,68,97,88,87,133,3
971,144,68,98,86,86,131,3
972,145,67,97,87,86,131,3
973,144,68,97,86,85,132,3
974,143,68,97,86,87,132,3
975,143,71,97,88,87,133,3
976,143,68,97,87,88,131,3
977,143,68,97,87,87,131,3
978,143,70,98,87,87,132,3
979,143,70,97,86,87,134,3
980,142,68,97,86,87,131,3
981,141,68,97,86,87,131,3
982,142,68,97,85,86,135,3
983,141,68,96,87,86,131,3
984,142,68,98,86,90,130,3
985,142,68,97,87,87,131,3
986,141,68,97,87,87,131,3
987,142,68,97,85,87,132,3
988,142,68,96,86,86,131,3
989,142,68,98,87,88,131,3
990,142,69,97,87,87,131,3
991,141,68,99,87,86,130,3
992,142,68,97,87,87,130,3
993,142,68,96,87,86,131,3
994,142,68,97,87,87,131,3
995,142,68,97,87,87,133,3
996,142,69,97,87,87,131,3
997,142,68,97,85,87,131,3
998,143,68,96,87,86,131,3
999,143,68,96,87,86,131,3
1000,143,68,97,86,87,131,3
1001,143,70,98,87,87,131,3
1002,143,68,97,85,86,132,3
1003,143,68,97,86,86,132,3
1004,143,68,97,87,88,131,3
1005,143,68,97,87,87,131,3
1006,143,70,97,87,87,132,3
1007,143,68,97,89,87,131,3
1008,143,67,97,88,86,134,3
1009,143,68,97,87,87,130,3
1010,144,68,97,85,87,132,3
1011,143,68,96,87,86,132,3
1012,144,68,98,87,88,133,3
1013,144,69,97,85,86,132,3
1014,144,69,97,86,86,130,3
1015,144,69,97,85,87,132,3
1016,144,68,96,87,86,132,3
1017,144,68,98,85,92,131,3
1018,144,68,97,86,87,132,3
1019,144,69,97,86,86,132,3
1020,144,68,97,85,86,133,3
1021,144,68,96,87,84,132,3
1022,144,68,98,86,88,131,3
1023,145,67,97,86,86,132,3
1024,144,68,97,87,85,132,3
1025,144,68,99,87,88,131,3
1026,144,68,97,87,86,132,3
1027,143,68,95,90,91,132,3
1028,144,68,96,87,87,132,3
1029,144,68,96,86,86,132,3
1030,144,68,99,87,88,133,3
1031,144,69,97,87,86,132,3
1032,145,69,95,86,87,132,3
1033,143,68,97,85,87,132,3
1034,144,69,96,87,87,132,3
1035,144,68,98,87,88,131,3
1036,143,69,96,88,86,133,3
1037,143,69,96,87,86,131,3
1038,144,67,97,87,86,132,3
1039,145,68,96,86,86,132,3
1040,143,70,98,88,86,132,3
1041,146,67,97,87,86,131,3
1042,143,68,97,87,87,132,3
1043,143,68,97,86,87,132,3
1044,143,70,97,89,86,132,3
1045,144,69,98,87,88,131,3
1046,144,68,97,87,87,132,3
1047,143,69,97,86,86,132,3
1048,144,67,96,86,88,132,3
1049,144,68,97,87,85,132,3
1050,143,68,97,86,86,132,3
1051,144,69,97,86,87,132,3
1052,144,69,97,87,87,132,3
1053,145,68,100,87,87,131,3
1054,144,68,97,87,91,132,3
1055,144,69,97,85,86,132,3
1056,144,68,96,87,86,131,3
1057,144,68,97,86,86,132,3
1058,144,68,98,87,88,135,3
1059,144,68,97,87,87,132,3
1060,145,67,97,87,87,132,3
1061,144,68,97,87,85,131,3
1062,144,68,97,86,87,132,3
1063,144,69,97,87,86,133,3
1064,144,68,97,87,86,132,3
1065,144,68,97,85,87,132,3
1066,144,68,96,87,86,132,3
1067,144,69,97,86,87,131,3
1068,144,68,97,87,87,132,3
1069,144,69,97,86,87,131,3
1070,145,68,97,86,87,131,3
1071,144,70,97,89,87,132,3
1072,145,68,96,87,87,131,3
1073,145,67,97,87,86,131,3
1074,145,68,97,87,87,131,3
1075,145,68,101,88,87,131,3
1076,145,68,97,87,86,130,3
1077,145,69,98,85,87,131,3
1078,145,68,97,87,87,131,3
1079,145,68,99,86,88,131,3
1080,147,69,97,87,86,131,3
1081,145,70,96,87,86,131,3
1082,146,67,98,86,86,131,3
1083,145,71,97,88,87,131,3
1084,145,69,98,87,87,129,3
1085,145,68,97,87,87,130,3
1086,145,68,97,87,86,130,3
1087,145,69,97,87,87,132,3
1088,145,68,98,87,86,131,3
1089,146,69,99,87,88,131,3
1090,145,69,97,86,86,131,3
1091,145,68,97,87,87,130,3
1092,145,68,97,87,86,131,3
1093,145,70,97,88,87,131,3
1094,145,69,97,86,91,132,3
1095,145,67,97,86,88,131,3
1096,145,68,97,87,87,132,3
1097,145,68,97,86,87,131,3
1098,146,70,97,89,87,132,3
1099,145,68,97,87,86,133,3
1100,145,68,98,87,90,131,3
1101,146,69,97,87,87,131,3
1102,145,68,97,86,87,131,3
1103,145,70,97,89,87,131,3
1104,145,68,97,87,83,131,3
1105,145,68,97,90,86,132,3
1106,145,69,97,87,86,132,3
1107,146,69,99,87,87,131,3
1108,145,69,96,87,86,131,3
1109,146,68,97,87,87,131,3
1110,145,68,97,87,86,130,3
1111,146,68,96,87,87,130,3
1112,146,68,100,86,87,131,3
1113,145,69,97,87,87,130,3
1114,145,68,97,86,86,130,3
1115,145,69,97,89,87,132,3
1116,145,69,97,87,87,131,3
1117,145,68,98,87,86,130,3
1118,145,69,97,91,86,130,3
1119,145,68,97,85,87,130,3
1120,145,69,96,86,86,130,3
1121,145,68,97,87,87,129,3
1122,145,71,97,87,86,131,3
1123,145,70,97,87,87,130,3
1124,145,68,98,89,91,129,3
1125,145,69,96,87,86,130,3
1126,147,71,97,86,88,130,3
1127,145,68,98,87,90,131,3
1128,145,68,98,87,86,130,3
1129,146,68,99,87,87,129,3
1130,145,69,97,87,85,129,3
1131,145,68,97,86,87,130,3
1132,147,68,96,87,87,130,3
1133,146,69,96,87,87,129,3
1134,145,68,97,86,86,129,3
1135,147,70,97,88,87,129,3
1136,145,68,97,86,87,132,3
1137,145,68,97,88,87,131,3
1138,145,68,96,87,86,129,3
1139,146,67,99,87,88,130,3
1140,145,68,97,87,85,130,3
1141,145,69,97,87,87,129,3
1142,145,68,96,87,86,130,3
1143,145,68,97,86,88,130,3
1144,145,68,97,86,87,130,3
1145,145,68,97,86,86,130,3
1146,146,68,100,87,88,130,3
1147,145,68,97,87,86,130,3
1148,145,68,97,86,87,130,3
1149,145,68,97,87,87,130,3
1150,145,70,95,86,85,130,3
1151,145,68,97,87,87,130,3
1152,145,69,97,90,85,131,3
1153,145,69,97,86,87,132,3
1154,146,68,97,88,87,133,3
1155,146,68,97,87,87,131,3
1156,147,67,98,87,86,131,3
1157,145,70,97,87,86,131,3
1158,146,69,97,85,87,131,3
1159,145,68,97,87,86,132,3
1160,145,69,97,86,86,130,3
1161,145,69,97,87,86,133,3
1162,145,69,98,87,87,131,3
1163,146,68,98,85,87,131,3
1164,145,68,97,87,86,131,3
1165,145,69,97,87,87,131,3
1166,146,68,97,87,87,131,3
1167,146,68,96,87,86,134,3
1168,146,69,99,87,88,131,3
1169,146,69,97,87,87,131,3
1170,145,68,95,88,87,130,3
1171,146,69,97,86,86,132,3
1172,145,68,96,87,86,131,3
1173,146,69,99,87,88,131,3
1174,145,69,97,88,87,133,3
1175,145,68,96,87,87,131,3
1176,146,67,97,87,86,131,3
1177,145,68,96,86,89,131,3
1178,145,69,99,87,88,131,3
1179,145,67,97,87,86,131,3
1180,144,69,97,87,86,131,3
1181,145,68,97,87,87,130,3
1182,144,68,96,87,86,130,3
1183,145,69,99,87,88,131,3
1184,144,69,97,88,87,132,3
1185,144,68,97,87,87,130,3
1186,144,69,98,85,86,130,3
1187,144,69,97,87,86,130,3
1188,145,69,99,87,86,130,3
1189,144,69,97,87,85,130,3
1190,144,68,97,86,87,130,3
1191,144,69,96,88,86,132,3
1192,144,69,98,87,87,129,3
1193,144,68,97,86,86,130,3
1194,144,69,97,87,89,130,3
1195,144,68,95,88,87,130,3
1196,144,68,97,87,87,130,3
1197,144,72,96,87,87,129,3
1198,145,68,99,87,87,130,3
1199,144,70,97,87,85,130,3
1200,144,68,97,84,86,130,3
1201,144,69,97,87,87,131,3
1202,144,69,98,87,87,129,3
1203,144,69,100,87,87,130,3
1204,144,69,97,88,87,130,3
1205,144,69,97,86,87,129,3
1206,145,70,97,89,87,130,3
1207,144,69,97,87,87,128,3
1208,144,69,97,87,86,131,3
1209,144,68,96,86,87,129,3
1210,145,68,99,87,87,130,3
1211,144,68,98,87,85,130,3
1212,144,70,97,86,87,128,3
1213,144,68,97,87,87,131,3
1214,145,68,98,87,86,130,3
1215,145,69,99,87,86,130,3
1216,145,68,97,87,85,129,3
1217,145,70,98,88,87,130,3
1218,145,69,97,87,86,131,3
1219,145,69,98,87,86,129,3
1220,145,69,97,85,86,130,3
1221,145,69,98,85,86,130,3
1222,144,68,98,87,88,130,3
1223,145,68,97,87,87,130,3
1224,145,70,97,87,86,130,3
1225,145,68,97,87,87,129,3
1226,145,69,97,87,86,130,3
1227,145,69,98,87,89,130,3
1228,145,68,97,87,87,130,3
1229,145,70,97,87,87,129,3
1230,145,69,97,85,87,129,3
1231,145,69,97,87,85,129,3
1232,145,69,97,87,87,129,3
1233,145,69,97,87,89,129,3
1234,145,69,97,87,87,128,3
1235,145,68,97,86,87,129,3
1236,145,68,98,87,85,129,3
1237,145,68,98,87,89,129,3
1238,144,69,97,86,87,129,3
1239,145,68,97,87,87,128,3
1240,145,69,101,87,87,129,3
1241,145,69,97,87,90,129,3
1242,145,67,97,87,86,129,3
1243,145,68,97,87,85,129,3
1244,145,68,97,86,87,128,3
1245,145,69,97,89,87,130,3
1246,145,68,98,87,87,129,3
1247,145,68,97,87,86,130,3
1248,145,70,97,86,87,129,3
1249,145,68,101,86,85,129,3
1250,145,69,97,87,85,128,3
1251,145,68,98,86,87,128,3
1252,145,69,97,89,87,130,3
1253,145,68,97,87,87,129,3
1254,145,67,98,87,87,129,3
1255,145,70,97,86,87,129,3
1256,145,69,97,87,87,129,3
1257,145,68,96,87,86,129,3
1258,145,69,98,87,89,129,3
1259,145,68,98,87,87,129,3
1260,145,69,98,88,87,130,3
1261,145,68,97,86,87,129,3
1262,145,70,98,89,86,130,3
1263,147,68,97,87,87,128,3
1264,145,68,97,87,87,130,3
1265,145,70,97,89,87,130,3
1266,145,68,97,87,85,129,3
1267,145,69,96,87,86,129,3
1268,144,68,97,87,89,128,3
1269,145,68,97,86,87,129,3
1270,146,68,97,87,87,128,3
1271,147,68,97,87,88,129,3
1272,145,69,96,87,86,129,3
1273,145,69,98,87,87,129,3
1274,145,68,98,87,87,129,3
1275,145,69,97,87,87,129,3
1276,145,68,97,86,87,129,3
1277,145,70,98,89,87,129,3
1278,145,70,97,86,87,130,3
1279,145,68,97,87,86,128,3
1280,145,68,97,87,87,128,3
1281,145,69,97,85,87,128,3
1282,145,70,98,87,86,129,3
1283,145,68,97,87,88,129,3
1284,145,69,97,87,87,131,3
1285,145,68,96,87,87,129,3
1286,146,69,98,87,91,129,3
1287,145,68,97,87,85,129,3
1288,145,68,97,87,87,128,3
1289,145,68,98,87,87,131,3
1290,145,68,98,87,86,129,3
1291,145,70,97,86,87,129,3
1292,147,69,97,89,87,130,3
1293,145,68,97,87,86,130,3
1294,145,69,97,87,87,130,3
1295,145,68,96,87,87,129,3
1296,145,68,100,87,86,129,3
1297,145,69,97,86,87,130,3
1298,145,68,97,86,87,130,3
1299,145,70,97,88,86,130,3
1300,145,69,97,85,86,129,3
1301,145,67,98,87,86,130,3
1302,144,68,97,87,87,131,3
1303,145,66,97,86,87,130,3
1304,145,68,93,87,85,130,3
1305,145,69,98,87,89,130,3
1306,145,67,97,87,87,130,3
1307,147,69,96,87,86,130,3
1308,145,68,99,87,87,130,3
1309,145,69,97,91,85,131,3
1310,145,68,97,86,89,130,3
1311,147,69,98,87,87,130,3
1312,145,69,98,87,87,130,3
1313,145,67,99,87,87,130,3
1314,144,68,97,86,85,131,3
1315,145,68,97,86,87,130,3
1316,145,68,97,87,87,135,3
1317,144,69,98,87,86,131,3
1318,144,68,97,86,87,130,3
1319,144,69,97,87,85,131,3
1320,145,68,99,87,89,131,3
1321,145,67,96,90,86,131,3
1322,144,68,96,87,87,130,3
1323,145,68,99,87,87,131,3
1324,144,68,97,87,85,131,3
1325,144,68,97,86,86,130,3
1326,144,68,98,86,86,130,3
1327,144,69,97,86,87,131,3
1328,144,68,97,86,86,130,3
1329,144,70,97,88,87,132,3
1330,144,68,97,89,87,129,3
1331,144,68,98,87,86,131,3
1332,144,69,97,87,87,131,3
1333,145,70,100,87,87,131,3
1334,145,69,96,87,86,131,3
1335,144,69,97,85,87,132,3
1336,144,69,97,87,86,131,3
1337,144,68,97,86,88,131,3
1338,144,68,97,87,86,131,3
1339,144,71,97,88,86,130,3
1340,144,68,97,87,87,131,3
1341,144,69,98,87,86,131,3
1342,144,68,97,87,87,131,3
1343,144,68,97,87,87,131,3
1344,144,71,97,88,86,131,3
1345,144,69,97,87,86,131,3
1346,144,69,97,87,86,131,3
1347,144,68,101,87,87,131,3
1348,144,69,97,91,88,131,3
1349,144,68,97,86,88,132,3
1350,144,68,97,86,87,131,3
1351,144,67,98,88,87,132,3
1352,144,69,98,87,87,132,3
1353,144,68,97,87,86,131,3
1354,144,69,97,87,87,131,3
1355,144,68,96,86,87,132,3
1356,145,69,98,87,86,131,3
1357,145,68,98,87,89,131,3
1358,144,68,97,87,87,132,3
1359,145,69,97,87,87,132,3
1360,145,69,97,85,87,131,3
1361,145,71,97,86,87,132,3
1362,145,68,97,87,89,132,3
1363,145,66,97,86,87,132,3
1364,145,69,97,87,85,131,3
1365,145,68,97,90,90,132,3
1366,145,68,97,88,86,134,3
1367,145,69,97,87,87,131,3
1368,146,69,98,87,87,132,3
1369,145,71,96,88,87,132,3
1370,145,68,101,86,87,132,3
1371,145,68,96,86,85,131,3
1372,145,68,99,87,88,131,3
1373,145,68,97,87,87,131,3
1374,145,68,95,85,87,132,3
1375,145,68,97,86,86,132,3
1376,145,68,97,87,85,131,3
1377,145,68,96,87,88,131,3
1378,147,68,97,86,86,132,3
1379,145,70,97,87,87,132,3
1380,145,68,98,85,87,132,3
1381,145,69,96,89,88,135,3
1382,145,68,98,88,88,131,3
1383,145,68,97,86,86,132,3
1384,145,71,97,87,86,132,3
1385,146,69,99,87,87,135,3
1386,145,71,97,87,87,132,3
1387,145,68,98,86,87,132,3
1388,145,68,97,87,87,133,3
1389,145,70,97,87,87,132,3
1390,145,68,97,86,87,130,3
1391,145,68,97,85,91,133,3
1392,145,69,98,88,86,130,3
1393,145,69,97,85,86,132,3
1394,145,69,96,86,86,131,3
1395,145,69,99,87,88,131,3
1396,146,69,97,91,88,131,3
1397,145,69,98,86,86,131,3
1398,146,67,98,87,86,131,3
1399,145,69,97,87,85,131,3
1400,145,68,98,86,86,130,3
1401,145,69,97,88,87,133,3
1402,145,69,97,88,87,132,3
1403,146,67,98,87,86,131,3
1404,145,69,96,86,86,132,3
1405,145,69,97,86,87,132,3
1406,145,68,101,87,86,132,3
1407,145,68,96,86,87,132,3
1408,145,67,97,87,85,132,3
1409,145,69,97,87,87,132,3
1410,145,68,97,86,87,132,3
1411,146,69,98,86,86,132,3
1412,144,68,98,87,88,131,3
1413,145,69,97,87,87,132,3
1414,145,72,98,87,85,132,3
1415,145,68,97,85,87,132,3
1416,145,68,97,87,86,132,3
1417,145,68,97,87,87,131,3
1418,145,68,98,87,87,132,3
1419,146,70,98,87,86,132,3
1420,145,69,97,86,87,132,3
1421,146,69,101,88,86,134,3
1422,145,69,97,87,87,132,3
1423,145,69,97,87,87,133,3
1424,145,69,97,87,87,132,3
1425,145,68,98,87,87,133,3
1426,146,68,96,87,86,132,3
1427,146,69,99,87,87,131,3
1428,145,69,97,88,87,134,3
1429,145,69,98,87,86,133,3
1430,145,67,98,88,90,132,3
1431,145,69,98,88,86,132,3
1432,145,69,97,87,87,132,3
1433,145,69,97,87,86,132,3
1434,146,68,98,87,87,133,3
1435,146,69,99,87,86,132,3
1436,145,68,97,87,85,133,3
1437,145,69,97,86,89,133,3
1438,145,69,97,87,87,134,3
1439,145,68,96,87,86,133,3
1440,146,69,97,87,87,133,3
1441,145,69,97,87,85,133,3
1442,145,68,97,85,88,132,3
1443,144,67,98,87,86,132,3
1444,145,69,97,88,87,132,3
1445,145,69,97,87,86,133,3
1446,145,70,97,87,87,133,3
1447,144,68,97,86,87,132,3
1448,144,68,97,86,87,133,3
1449,144,71,97,87,87,132,3
1450,144,69,97,87,87,133,3
1451,144,69,98,87,86,133,3
1452,144,69,97,90,87,132,3
1453,144,69,97,87,87,134,3
1454,144,69,96,87,87,132,3
1455,145,71,99,86,87,133,3
1456,143,69,97,86,85,133,3
1457,143,69,97,87,87,132,3
1458,143,69,98,87,86,133,3
1459,143,69,97,87,86,132,3
1460,143,69,97,87,87,133,3
1461,143,70,97,89,87,133,3
1462,143,68,97,86,87,132,3
1463,143,69,97,86,86,133,3
1464,143,69,100,87,87,133,3
1465,143,70,97,87,87,133,3
1466,143,69,98,87,87,136,3
1467,143,69,97,85,85,133,3
1468,143,69,98,86,88,133,3
1469,143,69,99,88,89,133,3
1470,143,68,96,88,87,135,3
1471,142,68,97,87,87,133,3
1472,143,69,97,87,87,133,3
1473,143,69,98,87,86,133,3
1474,145,69,99,87,88,133,3
1475,143,69,97,87,86,132,3
1476,143,69,97,87,88,133,3
1477,143,68,97,86,87,133,3
1478,143,70,97,88,87,133,3
1479,143,69,97,87,86,133,3
1480,143,69,97,87,86,133,3
1481,144,69,98,87,87,133,3
1482,143,68,97,86,86,133,3
1483,143,71,97,89,87,133,3
1484,143,69,97,87,87,133,3
1485,143,69,97,86,86,132,3
1486,143,69,97,87,87,133,3
1487,143,68,97,87,87,133,3
1488,144,69,97,87,85,133,3
1489,144,69,99,87,89,133,3
1490,144,69,97,87,86,133,3
1491,144,69,97,87,87,133,3
1492,145,69,98,87,86,133,3
1493,144,69,97,87,85,132,3
1494,144,68,97,87,87,133,3
1495,144,69,98,88,86,133,3
1496,144,69,97,87,87,133,3
1497,144,69,98,87,87,134,3
1498,144,69,98,87,87,133,3
1499,144,69,100,87,88,133,3
1500,144,69,97,87,87,133,3
1501,144,68,97,86,87,134,3
1502,144,70,97,87,87,134,3
1503,144,69,98,87,86,134,3
1504,144,68,97,87,87,133,3
1505,144,70,98,88,87,133,3
1506,144,69,98,87,86,134,3
1507,144,69,99,87,89,134,3
1508,146,68,97,87,87,134,3
1509,144,67,98,87,86,133,3
1510,144,68,96,86,87,134,3
1511,144,68,98,86,87,134,3
1512,144,69,97,89,87,134,3
1513,144,69,97,87,87,133,3
1514,145,67,97,87,86,134,3
1515,145,69,96,90,86,135,3
1516,144,69,101,87,87,133,3
1517,144,70,97,89,87,134,3
1518,144,69,97,87,86,133,3
1519,144,69,99,87,87,134,3
1520,144,69,97,87,87,133,3
1521,144,68,97,86,87,135,3
1522,144,71,97,89,87,134,3
1523,144,69,98,87,87,133,3
1524,144,69,97,87,86,134,3
1525,144,69,97,88,87,134,3
1526,144,69,97,87,87,135,3
1527,144,69,96,86,86,134,3
1528,144,69,99,87,89,134,3
1529,144,69,97,87,86,138,3
1530,144,69,98,87,87,134,3
1531,145,69,97,85,87,134,3
1532,144,69,97,87,85,134,3
1533,145,70,97,86,87,134,3
1534,145,69,97,87,87,135,3
1535,144,69,97,87,86,135,3
1536,144,68,96,86,87,135,3
1537,145,69,96,85,87,135,3
1538,145,69,99,87,89,135,3
1539,144,70,97,87,86,135,3
1540,145,68,101,88,87,134,3
1541,145,70,97,89,87,135,3
1542,145,69,97,87,86,135,3
1543,146,67,98,87,86,135,3
1544,145,69,96,87,86,135,3
1545,145,69,97,87,87,137,3
1546,145,69,98,87,86,134,3
1547,144,69,97,87,87,135,3
1548,145,69,97,86,87,134,3
1549,145,70,97,89,86,138,3
1550,145,69,96,87,87,133,3
1551,145,67,98,87,87,134,3
1552,144,69,98,87,87,134,3
1553,145,68,98,86,87,135,3
1554,145,70,98,87,87,135,3
1555,145,69,98,87,89,134,3
1556,145,69,97,86,87,134,3
1557,145,69,97,87,87,133,3
1558,146,69,100,87,87,134,3
1559,145,69,98,87,86,134,3
1560,146,69,100,87,86,134,3
1561,145,72,97,87,87,133,3
1562,145,68,98,87,87,134,3
1563,145,70,98,89,87,134,3
1564,145,69,97,90,87,133,3
1565,145,69,98,87,86,134,3
1566,145,70,98,88,87,132,3
1567,145,69,97,87,86,134,3
1568,145,69,96,87,86,133,3
1569,145,69,99,87,88,134,3
1570,145,69,98,87,86,133,3
1571,145,69,96,88,87,133,3
1572,145,69,98,87,87,133,3
1573,147,72,98,86,86,133,3
1574,145,68,101,87,88,133,3
1575,145,69,97,87,85,134,3
1576,145,69,97,91,87,133,3
1577,145,70,97,88,87,133,3
1578,145,69,97,87,87,133,3
1579,145,69,98,87,86,134,3
1580,147,71,102,87,86,134,3
1581,145,69,97,87,86,134,3
1582,145,70,97,87,87,134,3
1583,145,69,97,86,86,134,3
1584,145,69,97,87,87,134,3
1585,145,69,97,87,87,134,3
1586,146,69,99,87,87,134,3
1587,145,69,97,87,87,134,3
1588,145,69,97,88,87,134,3
1589,145,69,98,88,87,136,3
1590,144,69,98,87,87,135,3
1591,146,69,98,87,86,134,3
1592,146,69,97,87,85,134,3
1593,145,69,97,86,86,134,3
1594,145,69,97,87,86,136,3
1595,144,69,97,87,87,134,3
1596,145,68,97,86,87,135,3
1597,145,71,97,91,87,134,3
1598,144,69,98,87,86,138,3
1599,145,68,97,87,87,134,3
1600,144,69,97,87,85,134,3
1601,117,67,99,84,86,105,1
1602,118,67,99,84,85,105,1
1603,118,67,98,84,86,105,1
1604,118,67,101,86,86,104,1
1605,117,67,98,84,88,104,1
1606,117,67,98,84,84,104,1
1607,117,67,98,84,85,104,1
1608,117,67,99,84,85,104,1
1609,117,67,98,84,86,104,1
1610,116,67,97,84,85,104,1
1611,117,67,101,83,86,103,1
1612,117,67,97,83,85,104,1
1613,117,67,99,83,87,104,1
1614,117,67,98,84,85,103,1
1615,117,68,98,86,86,103,1
1616,117,67,98,83,86,104,1
1617,118,67,100,83,85,104,1
1618,116,67,97,84,86,104,1
1619,117,66,98,82,85,103,1
1620,117,70,99,85,85,105,1
1621,116,66,99,84,85,103,1
1622,117,66,98,86,85,103,1
1623,117,67,98,86,85,105,1
1624,117,66,98,83,85,104,1
1625,117,67,98,84,85,104,1
1626,116,67,98,85,85,106,1
1627,117,67,98,84,85,104,1
1628,117,66,101,83,85,104,1
1629,116,67,97,84,85,104,1
1630,117,68,99,84,85,102,1
1631,117,65,99,84,85,105,1
1632,117,66,97,83,86,104,1
1633,117,66,98,84,85,102,1
1634,117,65,98,84,85,103,1
1635,117,67,97,84,85,103,1
1636,117,67,98,84,85,102,1
1637,117,66,98,84,85,104,1
1638,117,67,98,84,86,103,1
1639,116,67,98,83,87,103,1
1640,117,67,99,83,85,104,1
1641,117,66,98,84,84,103,1
1642,117,67,98,87,84,106,1
1643,117,67,98,84,85,104,1
1644,117,66,98,83,84,104,1
1645,116,67,98,83,86,103,1
1646,117,66,99,84,85,103,1
1647,117,69,99,86,85,104,1
1648,117,67,98,84,85,104,1
1649,118,67,99,83,84,104,1
1650,117,68,99,85,85,103,1
1651,119,67,98,84,85,105,1
1652,117,65,99,83,85,104,1
1653,117,67,98,86,85,105,1
1654,117,67,98,83,85,104,1
1655,117,66,98,84,85,102,1
1656,117,67,98,85,85,106,1
1657,117,67,98,83,84,104,1
1658,116,67,100,83,86,104,1
1659,116,66,97,84,85,103,1
1660,116,66,98,84,85,102,1
1661,117,67,98,84,86,105,1
1662,117,68,98,84,85,104,1
1663,117,67,100,83,86,104,1
